region	organisationalform	subregion	country	sizeclass	generalfarmtype	principalfarmtype	farmcode	system	organicfarming	lessfavouredarea	altitudezone	structuralfunds	environmentalconstraintsarea	year	economicsize	uaaunderirrigation	commonageuaa	uaainowneroccupation	uaainsharecropping	totallabourinputawu	labourinputhours	unpaidlabourinputhours	paidlabourinputhours	totaluaa	renteduaa	cerealsuaa	otherfieldcropsuaa	energycropsuaa	vegetablesandflowersuaa	vineyardsuaa	permanentcropsuaa	orchardsuaa	olivegrovesuaa	otherpermanentcropsuaa	foragecropsuaa	agriculturalfallowsuaa	setasideuaa	woodlandarea	totallivestockunits	dairycowslus	othercattlelus	sheepandgoatslus	pigslus	poultrylus	wheatyield	maizeyield	stockingdensity	foragearea	grazinglivestock	milkyield	dairycows	dairyproducts	totaloutput	totaloutputcrops	cerealsvalue	proteincropsvalue	energycropsvalue	potatoesvalue	sugarbeetvalue	oilseedrapevalue	industrialcropsvalue	vegetablesandflowersvalue	fruitvalue	citrusfruitvalue	wineandgrapesvalue	olivesandoliveoilvalue	foragecropsvalue	othercropoutputvalue	totaloutputlivestock	changesinvalueoflivestock	cowsmilkandmilkproducts	beefandveal	pigmeat	sheepandgoats	poultrymeat	eggs	ewesandgoatsmilk	otherlivestockandproducts	otheroutput	totalinputs	totalintermediateconsumption	totalspecificcosts	seedsandplants	seedsandplantshomegrown	fertilisers	cropprotection	othercropspecific	feedforgrazinglivestock	feedforgrazinglivestockhomegrown	feedforpigspoultry	feedforpigspoultryhomegrown	otherlivestockspecificcosts	forestryspecificcosts	totalfarmingoverheads	machininerybuildingcurrentcosts	energy	contractwork	otherdirectinputs	depreciation	totalexternalfactors	wagespaid	rentpaid	interestpaid	taxes	vatbalanceexclinvest	balancesubsidiestaxesinvest	subsidiesoninvest	paymentstodairyoutgoers	vatoninvest	grossfarmincome	farmnetvalueadded	familyfarmincome	farmnetvalueaddedawu	awu	farmnetvalueaddedn	familyfarmincomefwu	fwu	familyfarmincomen	totalassets	totalfixedassets	landpermananentcropsquotas	buildings	machinery	breedinglivestock	totalcurrentassets	nonbreedinglivestock	stockofagriculturalproducts	othercirculatingcapital	totalliabilities	longmediumtermloans	shorttermloans	networth	changeinnetworth	averagefarmcapital	grossinvestment	netinvestment	cashflow1	cashflow2	balancecurrentsubsidiestaxes	totalsubsidiesexcludingoninvestm	totalsubsidiesoncrops	compensatorypaymentsareapayments	setasidepremiums	othercropssubsidies	totalsubsidiesonlivestock	subsidiesdairying	subsidiesothercattle	subsidiessheepgoats	otherlivestocksubsidies	othersubsidies	environmentalsubsidies	lfasubsidies	otherruraldevelopmentpayments	subsidiesonintermediateconsumpti	subsidiesonexternalfactors	decoupledpayments	singlefarmpayment	singleareapayment	additionalaid	farmsrepresented	samplefarms	exchangerate
441		1	"UKI"	8	4	41	216429	4110		1	1	2		1999	110579	0	0	63.2	0	2.081281	6306	6120	186	63.2	0	0	0		0	0	0	0	0	0	63.2	0	0	0	163.27	90.8	72.47	0	0	0	0	0	2.583386	63.2	163.27	5557.269	90.8	504600	162679.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162679.2	15635.55	132384.8	30294.42	0	0	0	0	0	0	0	105154.5	81913.56	61142.32	499.8221	0	9963.944	289.3707	3045.355	37520.7	5403.649	0	0	9823.128	0	20771.24	6982.034	5597.079	278.5386	7913.591	14839.92	8401.033	1273.54	3017.501	4109.992	485.8951	0	0	0	0	0	82169.13	67329.22	58928.18	32349.89	2.081281	67329.22	29464.09	2	58928.18	968388.9	936425.1	793661.7	1.547437	47285.02	95476.84	31963.85	27931.23	3713.848	318.7719	75849.16	1.547437	75849.16	892539.8	-6895.378	174564.8	28151.31	13311.4	57943.77	62926.51	1403.525	1889.42	0	0	0	0	1889.42	0	1889.42	0	0	0	0	0	0	0	0	0	0	0	0	27.07965	1	.64623
441		1	"UKI"	8	4	42	216436	4210		2	1	2		1999	95750	0	0	23	0	2.992176	8554	8160	394	126.4	103.4	7.7	5.7		0	0	0	0	0	0	113	0	0	0	282.23	0	271.4	10.83	0	0	0	0	2.497611	113	282.23	0	0	0	122258	38771.03	4704.208	0	0	37006.95	0	0	0	0	0	0	0	0	-2940.13	0	80874.92	-25616.57	0	74817.18	0	5808.611	0	0	0	249.1373	2612.073	187287.8	98146.17	65342.06	1993.098	1501.014	19103.11	3080.946	3102.611	26219.77	5013.695	0	0	11842.53	0	32804.11	14389.61	7009.888	5945.251	5459.356	42791.27	46350.37	2694.087	36911.01	6745.276	552.4349	0	0	0	0	0	103647	60855.74	14505.37	20338.29	2.992176	60855.74	5143.747	2.82	14505.37	729670.6	570437.8	368899.6	1.547437	98338.05	103198.6	159232.8	156832.7	1237.949	1162.125	73116.38	1.547437	73116.38	656554.2	-16351.76	370789	22118.86	-20672.41	86735.38	33262.15	79535.15	80087.59	2478.994	2478.994	0	0	77608.59	0	65403.96	2349.009	9855.624	0	0	0	0	0	0	0	0	0	0	36.25	1	.64623
441		1	"UKI"	7	4	44	216438	4420		2	1	2		1999	37469	0	0	157.1	0	1.040204	3212	3120	92	157.1	0	0	0		0	0	0	0	0	0	157.1	0	0	0	89.02	0	57.33	31.69	0	0	0	0	.5666454	157.1	89.02	0	0	0	22072.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21783.49	-6762.07	0	12957.8	0	8339.798	0	0	0	485.8951	289.3707	44880.3	28983.49	15930.86	0	0	4315.801	567.9092	64.99234	7833.125	0	0	0	3149.034	0	13052.63	4369.961	1493.276	3252.712	3936.679	15265.46	631.3542	631.3542	0	0	340.4361	0	0	0	0	0	28525.68	13260.21	12628.86	12747.71	1.040204	13260.21	12628.86	1	12628.86	531089.6	506284.1	442831.5	1.547437	7139.873	56311.22	24805.41	23575.2	928.462	301.7502	0	1.547437	0	531089.6	-17371.52	90334.71	6815.785	-8449.678	34656.39	30496.88	35436.3	35776.73	0	0	0	0	31908.14	0	15007.04	8235.458	8665.646	3868.592	3651.95	0	0	0	0	0	0	0	0	40	1	.64623
441		1	"UKI"	8	4	44	216481	4440		2	1	2		1999	49227	0	0	61.7	0	2.103131	5956	5720	236	74.2	12.5	0	0		0	0	0	0	0	0	74.2	0	0	3.6	157.258	0	94.18	23.85	39.228	0	0	0	1.590701	74.2	118.03	0	0	0	70277.15	464.231	0	0	0	0	0	0	0	0	0	0	0	0	464.231	0	69562.23	-6223.475	0	32257.04	13471.2	23410	0	0	0	423.9977	250.6847	103913.5	73113.29	45771.63	0	0	7362.704	44.87566	147.0065	14544.36	0	14923.48	0	8749.207	0	27341.66	8342.231	6103.09	4761.462	8134.875	27971.46	2828.714	1617.071	1160.578	51.06541	1112.607	0	0	0	0	0	30860.85	2889.38	60.66537	1373.847	2.103131	2889.38	30.33269	2	60.66537	905187	853377.3	726032.5	1.547437	60246.35	67096.85	51809.73	34266.44	15977.28	1566.006	0	1.547437	0	905187	-10189.87	178389.3	22803.31	-5168.158	33791.38	10361.64	33696.98	34809.59	0	0	0	0	32124.79	0	22343.44	5185.46	4595.887	2684.803	0	0	0	0	0	0	0	0	0	23.63636	1	.64623
441		1	"UKI"	8	4	41	216510	4110		2	1	2		1999	73119	0	0	40.5	0	1.51059	3610	3540	70	53.8	13.3	0	0		0	0	0	0	0	0	53.8	0	0	0	95.03	55.2	28.74	11.09	0	0	0	0	1.766357	53.8	95.03	4509.058	55.2	248900	85471.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85471.59	-8224.146	70122.09	10276.17	0	4807.169	0	0	0	266.1591	0	64292.9	50550.11	36760.91	0	0	8223.078	376.0271	154.7437	20353.43	2321.155	0	0	7653.622	0	13789.21	1355.555	3952.153	4188.911	4292.589	8466.026	5276.759	479.7054	4797.054	0	471.9682	0	0	0	0	0	39590.1	31124.07	25847.31	20603.92	1.51059	31124.07	17464.4	1.48	25847.31	578204.4	562779.5	503274.4	1.547437	11300.93	48202.65	15424.85	13307.96	1856.924	259.9694	0	1.547437	0	578204.4	444.1144	80555.69	12083.54	3617.511	42328.58	24895.16	4668.616	5140.584	0	0	0	0	5140.584	0	1459.233	2991.195	690.1567	0	0	0	0	0	0	0	0	0	0	27.07965	1	.64623
441		1	"UKI"	9	4	41	216540	4110		1	1	2		1999	126013	0	0	46.6	0	2.060967	5162	2805	2357	58.3	11.7	0	0		0	0	0	0	0	0	58.3	0	0	0	143.14	110.9	32.24	0	0	0	0	0	2.455232	58.3	143.14	5697.926	110.9	631900	198189.2	-3713.848	0	0	0	0	0	0	0	0	0	0	0	0	-3713.848	0	190401	-150.3753	179236.5	11164.48	0	0	0	0	0	0	11502.1	145251.7	97666.47	69764.63	964.053	0	11946.21	414.713	1411.262	39204.31	2412.454	0	0	15824.09	0	27901.83	12387.23	7870.263	2051.901	5592.436	24000.74	23584.48	18163.81	3249.617	2171.054	609.6901	0	0	0	0	0	99913.07	75912.33	52327.84	36833.35	2.060967	75912.33	52327.84	1	52327.84	979584.7	971078.4	811279.3	1.547437	65249.21	94548.38	8506.26	8124.042	0	382.2169	26934.68	1.547437	26934.68	952650	-43357.63	177593.9	8479.103	-15521.64	79841.54	93451.25	-609.6901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.07965	1	.64623
441		1	"UKI"	7	7	72	216547	7220		1	1	2		1999	29388	0	0	31	0	1.471799	4342	4315	27	31	0	0	0		0	0	0	0	0	0	31	0	0	0	147.7552	0	33.84	0	113.9152	0	0	0	1.091613	31	33.84	0	0	0	58742.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58512.17	-25283.07	0	11922.72	46589.45	0	0	0	0	0	230.5681	92081.77	80559.55	63972.58	0	0	1375.671	0	57.25516	804.6671	0	58739.15	0	2995.837	0	16586.97	6714.328	3667.425	2119.988	4085.233	11336.52	185.6924	185.6924	0	0	617.4272	0	0	0	0	0	-15216.99	-26553.52	-26739.21	-18041.54	1.471799	-26553.52	-18314.53	1.46	-26739.21	481754.2	452120.8	416837.7	1.547437	20658.28	14623.28	29633.41	26693.28	2785.386	154.7437	0	1.547437	0	481754.2	-23491.64	73973.66	10299	-1037.516	9880.383	-3364.127	6599.817	7217.245	0	0	0	0	7217.245	0	7217.245	0	0	0	0	0	0	0	0	0	0	0	0	135	1	.64623
441		1	"UKI"	8	4	41	216607	4120		1	1	2		1999	64490	0	0	50.8	0	1.915885	5145	3120	2025	64.1	13.3	6.9	5.2		0	0	0	0	0	0	52	0	0	0	72.48	38.5	33.98	0	0	0	0	0	1.393846	52	72.48	5077.922	38.5	195500	88320.09	23784.1	3187.719	0	0	18971.57	0	0	0	0	0	0	0	0	1160.578	464.231	64536	8060.747	53519.64	11016.35	0	0	0	0	0	0	0	91000.11	56209.09	32777.8	4464.355	4123.919	7398.295	1825.975	1005.834	12467.7	2126.178	0	0	5615.647	0	23431.29	7907.401	5010.6	5725.516	4787.769	15803.97	18987.05	7683.023	7195.581	4108.444	323.4143	0	0	0	0	0	34286.7	18482.73	-504.3149	9647.102	1.915885	18482.73	-504.3149	1	-504.3149	563848.8	535239.8	476014.7	1.547437	18680.66	40542.84	28609.01	13075.84	15188.09	345.0783	41780.79	1.547437	41780.79	522068	1445.307	87064.98	3920.711	-11883.26	7908.949	-2923.108	2175.696	2499.11	2280.922	2280.922	0	0	218.1886	0	218.1886	0	0	0	0	0	0	0	0	0	0	0	0	27.07965	1	.64623
441		1	"UKI"	9	4	41	216778	4110		2	1	2		1999	143666	0	0	127.1	0	3.027094	7562	7500	62	129.5	2.4	0	0		0	0	0	0	0	0	129.5	0	0	0	203.48	116.9	84.58	2	0	0	0	0	1.571274	129.5	203.48	5810.95	116.9	679300	217818.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217276.7	-8030.046	194099.6	23890.04	0	-712.9258	0	0	0	0	541.6028	171383.3	100363.6	70821.53	0	0	11512.93	0	318.7719	42009.81	5886.449	0	0	16980.02	0	29542.11	11090.48	9167.015	1465.422	7819.197	17557.22	53462.39	423.9977	12925.74	40112.65	1103.322	0	0	0	0	0	119455.5	101898.3	48435.92	33662.09	3.027094	101898.3	16145.31	3	48435.92	1421311	1370215	1209343	1.547437	32742.21	128127.8	51096.36	23087.76	27853.86	154.7436	144522.8	1.547437	144522.8	1276789	269001.8	219399.4	108137.4	90580.14	73670.37	-224599.6	2000.836	3104.158	0	0	0	0	3104.158	233.6629	1114.154	1097.133	659.208	0	0	0	0	0	0	0	0	0	0	27.07965	1	.64623
441		1	"UKI"	7	5	50	216783	5012		2	1	2		1999	46158	0	0	4.4	0	.8729995	1933	1560	373	21	16.6	0	0		0	0	0	0	0	0	21	0	0	0	377.76	0	39.9	0	337.86	0	0	0	1.9	21	39.9	0	0	0	133075.2	1856.924	0	0	0	0	0	0	0	0	0	0	0	0	1856.924	0	131218.3	15561.3	0	22187.43	109030.8	0	0	0	0	0	0	146533	122916	110200.7	0	0	974.8851	309.4873	0	6158.798	0	99822.05	0	2935.487	0	12715.29	3056.188	1748.603	2885.969	5024.527	15985.02	7631.958	2553.271	5078.687	0	697.8939	0	0	0	0	0	12246.69	-3738.326	-11370.28	-4282.164	.8729995	-3738.326	-16014.48	.71	-11370.28	297033.6	248362	210468.4	1.547437	37892.08	0	48671.53	46605.7	1856.924	208.9039	0	1.547437	0	297033.6	7879.547	83143	5416.028	-10568.99	-12803.49	-18219.52	2087.492	2785.386	0	0	0	0	2785.386	0	2785.386	0	0	0	0	0	0	0	0	0	0	0	0	135	1	.64623
441		1	"UKI"	6	5	50	216787	5012		1	1	2		1999	19065	0	0	22.2	0	2.983852	7269	5100	2169	22.2	0	0	0		0	0	0	0	0	0	22.2	0	0	0	148.24	0	22.21	4.26	121.77	0	0	0	1.192342	22.2	26.47	0	0	0	101262.4	6035.003	0	0	0	0	0	0	0	0	0	0	0	0	6035.003	0	83928.04	8971.752	0	9432.888	71697.38	2797.766	0	0	0	0	11299.38	88522.66	68689.16	47300.5	495.1797	0	4139.393	609.6901	80.46671	2107.609	0	36271.91	0	3596.243	0	21388.67	4227.597	6024.171	6178.915	4957.987	12159.76	7673.738	7670.644	0	3.094873	1094.038	0	0	0	0	0	34812.4	22652.64	14978.9	7591.743	2.983852	22652.64	7489.451	2	14978.9	633751.1	550919.9	534068.4	1.547437	16850.04	0	82831.19	61786.05	20890.39	154.7436	0	1.547437	0	633751.1	4035.715	93899.23	0	-12159.76	12131.9	12131.9	2239.141	3333.179	0	0	0	0	3333.179	0	3333.179	0	0	0	0	0	0	0	0	0	0	0	0	65	1	.64623
441		1	"UKI"	7	4	44	216791	4420		1	1	2		1999	47988	0	0	47.4	0	1.467675	3641	3120	521	85.5	38.1	0	0		0	0	0	0	0	0	85.5	0	0	0	122.75	0	81.86	40.89	0	0	0	0	1.435673	85.5	122.75	0	0	0	75729.76	1361.744	0	0	0	0	0	0	0	0	0	0	0	0	1856.924	-495.1797	74368.02	6944.652	0	36728.52	0	36639.85	0	0	0	999.6441	0	110076.9	64582.27	35233.59	312.5822	0	11642.91	365.1951	126.8898	11085.84	812.4042	0	0	11700.17	0	29348.68	15352.12	758.244	7515.9	5722.421	20621.14	24873.5	3560.652	13346.64	7966.204	312.5822	0	0	0	0	0	46226.33	25605.19	731.6939	17446.09	1.467675	25605.19	590.0757	1.24	731.6939	720059.4	674069.6	543105.4	1.547437	52205.87	78756.79	45989.82	38407.38	7427.696	154.7437	86656.45	1.547437	86656.45	633402.9	5145.227	171315.2	20069.88	-551.2609	13858.84	-7492.688	35078.84	35391.43	0	0	0	0	35391.43	0	19124.77	11313.31	4953.345	0	0	0	0	0	0	0	0	0	0	40	1	.64623
441		1	"UKI"	9	4	41	216797	4110		1	1	2		1999	151325	0	0	89.1	0	2.813144	6539	3500	3039	102.4	13.3	0	0		0	0	0	0	0	0	102.4	0	0	0	205.8	126.7	79.1	0	0	0	0	0	2.009766	102.4	205.8	6852.407	126.7	868200	284825.9	4023.335	0	0	0	0	0	0	0	0	0	0	0	0	4023.335	0	279515.1	15647.73	245100	34415.05	0	0	0	0	0	0	1287.467	208419.6	126311.1	90224.84	1392.693	0	10999.18	1798.121	2065.828	51413.58	2907.634	0	0	22555.44	0	36086.22	7675.286	7142.968	13823.25	7444.718	45185.15	36923.39	21780.17	15143.21	0	543.1503	0	0	0	0	0	160424.4	115239.2	78315.83	40964.57	2.813144	115239.2	54010.91	1.45	78315.83	1502231	1469703	1226229	1.547437	87413.15	156059	32528.67	30252.39	1856.924	419.3553	19342.96	1.547437	19342.96	1482889	9515.188	256075.2	71410.49	26225.34	107416.9	64255.76	1909.537	2452.687	2452.687	2452.687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.07965	1	.64623
441		1	"UKI"	7	4	42	216840	4210		2	1	2		1999	33373	0	0	44.9	0	.95	2080	2080	0	48.9	4	2	4		0	0	0	0	0	0	42.9	0	0	0	76.7	0	76.7	0	0	0	60	0	1.787879	42.9	76.7	0	0	0	32767.06	13061.91	1485.539	0	0	11884.31	0	0	0	0	0	0	0	0	-386.8592	78.91927	18157.71	-2738.872	0	18157.71	0	0	0	0	0	0	1547.437	23940.39	17380.81	11987.99	2612.073	1856.924	2762.175	1244.139	402.3335	2692.54	1640.283	0	0	2274.732	0	5392.817	2236.046	1555.174	874.3017	727.2952	6095.353	464.231	0	464.231	0	324.9617	0	0	0	0	0	36536.62	30441.27	29977.03	32043.44	.95	30441.27	31554.77	.95	29977.03	657880.3	604422.6	557976.3	1.547437	15882.89	30561.88	53457.75	29478.67	23793.39	185.6924	0	1.547437	0	657880.3	-16743.27	107102	-1705.238	-7800.591	47552.73	47552.73	21150.37	21475.33	1244.139	1244.139	0	0	18870.99	0	14327.72	0	4543.274	1360.197	0	0	0	0	0	0	0	0	0	33.125	1	.64623
441		1	"UKI"	7	8	81	216844	8140		1	1	2		1999	35940	0	0	93.4	0	1.409902	4058	3120	938	97.4	4	13	0		0	0	0	0	0	0	84.4	0	0	0	87.76	0	68.94	18.82	0	0	49.38272	0	1.03981	84.4	87.76	0	0	0	34578.85	9315.568	6684.926	0	0	0	0	0	0	0	0	0	0	0	1090.943	1539.699	24424.57	-15295.03	0	13088.25	0	10913.87	0	0	0	422.4502	838.7107	63707.97	40901.85	22227.38	1463.875	0	6889.188	1911.084	224.3783	9669.932	6684.926	0	0	2068.923	0	18674.46	7446.265	5532.086	858.8273	4837.287	15465.08	7341.04	6412.578	928.462	0	713.3683	0	0	0	0	0	25834.29	10369.21	3028.166	7354.557	1.409902	10369.21	3028.166	1	3028.166	1011819	964624.1	899099.4	1.547437	48269.19	17253.92	47195.27	43250.86	2766.817	1177.599	0	1.547437	0	1011819	-9204.153	115540.1	16157.8	692.7136	33110.5	13046.44	32157.28	32870.65	3418.288	3418.288	0	0	29452.36	0	25608.53	3843.833	0	0	0	0	0	0	0	0	0	0	0	37.14286	1	.64623
441		1	"UKI"	8	8	81	216845	8130		1	1	2		1999	67452	0	0	130.6	0	2.474909	7057	7000	57	148.4	17.8	41.2	0		0	0	0	0	0	0	107.2	0	0	0	175.6	0	174.11	1.49	0	0	68.96552	0	1.63806	107.2	175.6	0	0	0	78955.84	38538.91	29068.6	0	0	0	0	0	0	0	0	0	0	0	928.462	8541.851	39609.16	26678.78	0	37897.7	0	1711.465	0	0	0	0	807.762	87914.52	63565.6	37341.2	3319.252	0	11875.03	4311.159	3214.026	11451.03	5261.285	0	0	3170.698	0	26224.41	4318.896	7475.667	5075.592	9354.255	19701.96	4646.952	391.5015	4255.451	0	1211.643	0	0	0	0	0	68903.69	49201.72	44554.77	19880.22	2.474909	49201.72	18185.62	2.45	44554.77	1475017	1313828	1254080	1.547437	59746.53	0	161188.7	156523.2	1392.693	3272.829	15474.37	1.547437	15474.37	1459542	36570.57	193768.5	38320.72	18618.76	36185.26	13338.9	53513.45	54725.1	6630.766	6630.766	0	0	48094.33	0	48094.33	0	0	0	0	0	0	0	0	0	0	0	0	13.75	1	.64623
441		1	"UKI"	7	4	42	216849	4210		2	1	2		1999	25215	0	0	29.4	0	2.059228	4544	4500	44	47.2	17.8	0	0		0	0	0	0	0	0	47.2	0	0	0	69.9	0	55.94	13.96	0	0	0	0	1.480932	47.2	69.9	0	0	0	3572.451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3572.451	-11474.82	0	801.9263	0	2448.658	0	0	0	321.8668	0	26338.92	17571.14	10273.43	0	0	1487.087	38.68592	139.2693	2578.03	0	0	0	6030.361	0	7297.711	878.944	3172.245	0	3246.522	4209.028	4558.749	303.2976	4255.451	0	687.0619	0	0	0	0	0	2029.657	-2179.371	-6738.12	-1058.344	2.059228	-2179.371	-3303	2.04	-6738.12	440861.6	421998.3	365157.9	1.547437	11483.53	45355.37	18863.25	17555.67	928.462	379.122	0	1.547437	0	440861.6	-15619.83	82939.51	-1650.866	-5859.894	8945.731	8945.731	16028.35	16715.41	0	0	0	0	16715.41	0	9392.94	3238.785	4083.685	0	0	0	0	0	0	0	0	0	0	33.125	1	.64623
441		1	"UKI"	8	4	41	216851	4110		1	1	2		1999	91189	0	0	60.5	0	1.804289	4650	2880	1770	69	8.5	12.2	0		0	0	0	0	0	0	56.8	0	0	0	118.94	65.5	53.44	0	0	0	49.18033	0	2.094014	56.8	118.94	5780.153	65.5	378600	139780.7	8882.286	7211.055	0	0	0	0	0	0	0	0	0	0	0	0	1671.232	125482.4	7915.872	107608.8	17873.63	0	0	0	0	0	0	5416.028	138187.6	78001.64	40723.89	1284.372	0	5402.102	1429.831	283.1809	22270.71	2050.354	0	0	10053.7	0	37277.75	16689.1	8995.249	1539.699	10053.7	44905.07	15280.94	8704.331	6576.606	0	1098.68	0	0	0	0	0	66125.8	21220.73	5939.795	11761.27	1.804289	21220.73	5939.795	1	5939.795	834540.3	798788.4	607805.3	1.547437	116704.6	74276.96	35751.98	16557.57	18847.78	346.6258	22437.83	1.547437	22437.83	812102.5	-30541.76	239670.1	36447.14	-8457.923	45047.43	35165.5	4346.75	5445.43	4671.711	4671.711	0	0	0	0	0	0	0	0	0	0	0	0	773.7183	0	0	0	0	27.07965	1	.64623
441		1	"UKI"	8	4	41	216857	4110		2	1	2		1999	51786	0	0	21.7	0	2.685549	6310	6160	150	44.2	22.5	0	0		0	0	0	0	0	0	44.2	0	0	0	78.5667	38.3	39.19	0	1.0767	0	0	0	1.753167	44.2	77.49	4684.073	38.3	179400	65208.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65208.27	7891.218	51775.68	13150.89	281.7011	0	0	0	0	0	0	65444.19	47189.08	32154.19	111.4154	0	6982.034	210.4514	100.5834	15189.64	891.3235	957.8633	0	8602.2	0	15034.89	6358.417	3658.14	2932.393	2085.945	3320.799	14934.31	1022.856	13911.46	0	369.8374	0	0	0	0	0	24343.56	21022.77	6088.455	7828.106	2.685549	21022.77	2323.838	2.62	6088.455	314895.6	299207.7	245570.5	1.547437	7212.603	46423.1	15687.91	13578.76	1856.924	252.2322	0	1.547437	0	314895.6	3552.915	66710.77	6372.613	3051.814	1268.898	1268.898	6324.374	6694.211	0	0	0	0	5479.473	0	4116.182	0	1363.292	1214.738	1214.738	0	0	0	0	0	0	0	0	27.07965	1	.64623
441		1	"UKI"	8	4	42	216858	4210		2	1	2		1999	51873	0	0	74	0	1.526911	5256	5080	176	84.5	10.5	0	0		0	0	0	0	0	0	84.5	0	0	0	178.24	0	168.87	9.37	0	0	0	0	2.109349	84.5	178.24	0	0	0	33803.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33680.04	-24327.17	0	34752.32	0	-1140.371	0	0	0	68.08721	123.7949	68017.58	46409.17	28814.82	0	0	5162.249	309.4873	66.53978	18510.44	0	0	0	4766.105	0	17594.36	5258.19	2663.138	6174.272	3498.754	8939.542	12668.86	1202.358	8046.671	3419.835	272.3488	0	0	0	0	0	26339	17399.46	4730.595	11395.2	1.526911	17399.46	3262.479	1.45	4730.595	707276.1	647814.3	566214.8	1.547437	14129.64	67468.24	59461.8	57231.95	1856.924	372.9322	40233.35	1.547437	40233.35	667042.7	-44334.06	153291.4	-29807.2	-38746.74	37997.31	49231.7	38944.34	39216.69	0	0	0	0	39216.69	0	27781.13	2488.278	8947.279	0	0	0	0	0	0	0	0	0	0	36.25	1	.64623
441		1	"UKI"	8	4	41	216860	4110		1	1	2		1999	77446	0	0	47	0	2.020102	5596	5550	46	81	34	0	0		0	0	0	0	0	0	81	0	0	0	123.83	59.6	64.23	0	0	0	0	0	1.528765	81	123.83	5865.772	59.6	349600	117969.3	139.2693	0	0	0	0	0	0	0	0	0	0	0	0	139.2693	0	117303.9	-13496.29	100287.8	17016.07	0	0	0	0	0	0	526.1285	98198.78	62200.77	39246.09	0	0	7118.208	278.5386	1624.808	20614.95	1241.044	0	0	9609.582	0	22954.68	6311.994	5536.729	7316.281	3789.672	20664.47	15333.55	317.2245	15016.33	0	467.3259	0	0	0	0	0	58016.95	37352.48	22018.93	18490.4	2.020102	37352.48	11009.47	2	22018.93	779578.5	750123	662866.2	1.547437	37273.11	49982.2	29455.46	26925.4	1856.924	673.1349	0	1.547437	0	779578.5	-13911.45	118798.3	11793.28	-8871.19	55913.53	35327.98	2248.426	2715.751	0	0	0	0	2715.751	0	2715.751	0	0	0	0	0	0	0	0	0	0	0	0	27.07965	1	.64623
441		1	"UKI"	9	7	72	216862	7210		2	1	2		1999	161018	0	0	35	0	3.690522	10905	8160	2745	79.5	44.5	0	0		0	0	0	0	0	0	79.5	0	0	0	441.0217	73.6	88.77	0	278.6517	0	0	0	2.04239	79.5	162.37	5457.88	73.6	401700	298497.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298497.7	7000.89	110132.6	41255.42	147109.7	0	0	0	0	0	0	302393.9	233921.4	190401.3	1005.834	0	11353.54	1160.578	232.1155	28107.64	5648.144	123496.3	0	25045.26	0	43520.11	13840.27	8450.552	13707.19	7522.09	13380.68	55091.84	22778.27	32313.57	0	635.9965	0	0	0	0	0	78520.32	65139.63	10047.79	17650.52	3.690522	65139.63	4084.469	2.46	10047.79	669317.4	575132.7	497454.5	1.547437	8506.26	69170.42	94184.73	90110.34	3713.848	360.5527	0	1.547437	0	669317.4	9400.678	168713.2	18720.34	5339.66	15920.03	662.3029	13943.95	14579.95	0	0	0	0	14579.95	0	14579.95	0	0	0	0	0	0	0	0	0	0	0	0	30.90909	1	.64623
441		1	"UKI"	8	4	41	216865	4110		2	1	2		1999	70591	0	0	28.9	0	1.01748	4040	4000	40	41	12.1	0	0		0	0	0	0	0	0	41	0	0	0	88.4	60.6	27.8	0	0	0	0	0	2.156098	41	88.4	5632.013	60.6	341300	105596.1	928.462	0	0	0	0	0	0	0	0	0	0	0	0	928.462	0	104166.3	-378.519	94395.19	9771.118	0	0	0	0	0	0	501.3695	108048.2	73947.36	45321.32	258.4219	0	9066.432	219.736	1976.077	23672.69	854.1851	0	0	10127.97	0	28626.03	10005.73	3328.536	6802.532	8489.237	21739.94	12360.92	270.8014	6298.067	5792.056	320.3194	0	0	0	0	0	31328.46	9588.521	-2772.403	9423.794	1.01748	9588.521	-2772.403	1	-2772.403	505603.3	496290.8	389629.1	1.547437	53737.83	52922.34	9312.474	7195.581	1856.924	259.9694	66539.77	1.547437	66539.77	439063.5	-67983.53	123945.8	-48787.27	-70527.2	18247.37	63140.06	-320.3194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.07965	1	.64623
